ICB23CD,ICB23NM,Der_Financial_Year,EC_Department_Type,EC_Diagnosis_01,pats,attends
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,1,191714002,72,88
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,3,191714002,1,1
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,1,191714002,102,125
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,1,191714002,89,106
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,1,191714002,127,174
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,1,197480006,695,757
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,3,197480006,27,29
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,3,197480006,10,10
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,1,197480006,682,746
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,1,197480006,662,712
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,3,197480006,22,22
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,3,197480006,25,27
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,1,197480006,528,561
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,1,197480006,545,602
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,3,197480006,28,31
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,1,30077003,10,10
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,1,30077003,2,2
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,1,30077003,2,2
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,1,30077003,3,3
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,1,30077003,3,3
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,1,33449004,88,97
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,1,33449004,115,132
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,1,33449004,121,132
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,1,33449004,64,70
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,1,33449004,73,77
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,1,35489007,577,681
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,3,35489007,4,4
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,1,35489007,588,726
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,3,35489007,2,2
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,1,35489007,682,844
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,3,35489007,5,5
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,1,35489007,626,791
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,3,35489007,2,2
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,1,35489007,646,816
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,3,35489007,3,3
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,3,371631005,3,3
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,1,371631005,1,1
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,3,371631005,7,7
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,1,371631005,4,4
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,1,397923000,5,5
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,1,397923000,7,7
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,1,397923000,16,18
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,1,397923000,5,5
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,1,397923000,5,5
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,1,44376007,4,4
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,1,44376007,2,2
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,1,44376007,4,4
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,1,44376007,3,3
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,1,44376007,1,2
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,1,50705009,4,4
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,1,50705009,4,4
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,1,50705009,1,1
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,1,50705009,2,2
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,1,52072009,6,6
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,3,52072009,1,1
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,1,52072009,6,6
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,1,52072009,14,14
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,3,52072009,2,2
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,1,52072009,6,6
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,1,52072009,8,8
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,1,58214004,35,40
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,1,58214004,32,37
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,1,58214004,46,50
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,3,58214004,1,1
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,1,58214004,36,41
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,1,58214004,27,32
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,3,69322001,3,3
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,1,69322001,87,93
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,1,69322001,110,113
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,1,69322001,117,126
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,1,69322001,104,116
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,3,69322001,3,3
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,3,69322001,1,1
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,1,69322001,93,99
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,3,72366004,1,1
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,1,72366004,18,19
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2020/21,1,72366004,24,28
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,1,72366004,38,43
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,1,72366004,27,33
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,3,72366004,1,1
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,1,72366004,16,18
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,3,13746004,3,3
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,1,13746004,44,46
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,3,13746004,5,6
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,1,13746004,46,46
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,1,13746004,41,42
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,13746004,51,56
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,3,13746004,6,6
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,1,13746004,60,69
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,3,13746004,3,3
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,1,17226007,1,1
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,3,17226007,1,1
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,3,17226007,2,2
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,1,17226007,1,1
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,3,17226007,6,6
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,1,17226007,6,6
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,17226007,16,16
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,3,17226007,1,1
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,3,17226007,1,1
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,1,17226007,11,11
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,3,191714002,2,2
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,1,191714002,157,200
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,1,191714002,136,186
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,3,191714002,2,2
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,1,191714002,163,246
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,3,191714002,3,3
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,3,191714002,4,4
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,191714002,154,235
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,3,191714002,2,3
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,1,191714002,167,230
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,3,191736004,1,1
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,191736004,1,1
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,3,191736004,1,1
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,1,191736004,4,5
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,1,197480006,1236,1349
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,3,197480006,252,267
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,3,197480006,462,503
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,1,197480006,1157,1281
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,1,197480006,1201,1314
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,3,197480006,431,469
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,197480006,905,982
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,3,197480006,407,452
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,3,197480006,459,519
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,1,197480006,858,904
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,1,30077003,13,13
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,3,30077003,5,5
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,1,30077003,9,9
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,3,30077003,5,5
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,1,30077003,3,3
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,30077003,11,11
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,3,30077003,3,3
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,3,30077003,4,4
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,1,30077003,10,10
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,1,33449004,120,125
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,3,33449004,5,5
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,1,33449004,95,101
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,3,33449004,9,9
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,1,33449004,86,95
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,3,33449004,3,3
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,33449004,93,99
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,3,33449004,4,4
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,1,33449004,110,117
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,3,33449004,7,8
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,3,35489007,61,61
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,1,35489007,1150,1451
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,1,35489007,826,994
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,3,35489007,133,139
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,1,35489007,976,1165
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,3,35489007,105,105
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,35489007,891,1095
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,3,35489007,151,155
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,4,35489007,1,1
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,3,35489007,167,174
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,1,35489007,807,975
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,1,371631005,2,2
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,371631005,141,143
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,3,371631005,23,23
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,1,371631005,203,210
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,3,371631005,56,57
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,1,397923000,16,16
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,3,397923000,1,1
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,1,397923000,13,15
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,3,397923000,1,1
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,1,397923000,7,9
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,397923000,10,10
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,3,397923000,2,2
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,1,397923000,16,16
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,1,44376007,7,7
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,1,44376007,2,2
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,1,44376007,6,6
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,44376007,11,12
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,3,44376007,1,1
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,1,44376007,8,8
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,3,50705009,1,1
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,1,50705009,7,7
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,1,50705009,4,6
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,1,50705009,4,5
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,3,50705009,2,2
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,50705009,1,1
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,1,50705009,3,3
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,3,52072009,1,1
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,1,52072009,15,15
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,1,52072009,9,9
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,3,52072009,7,7
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,3,52072009,14,14
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,1,52072009,20,20
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,3,52072009,23,23
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,52072009,43,43
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,1,52072009,12,12
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,3,52072009,10,10
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,1,58214004,47,48
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,1,58214004,21,23
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,3,58214004,3,3
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,1,58214004,27,31
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,3,58214004,3,3
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,58214004,21,26
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,3,58214004,8,8
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,3,58214004,6,7
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,1,58214004,40,43
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,3,69322001,13,13
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,1,69322001,154,160
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,3,69322001,11,13
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,1,69322001,142,153
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,3,69322001,21,22
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,1,69322001,156,162
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,3,69322001,21,21
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,69322001,152,162
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,3,69322001,13,15
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,1,69322001,172,184
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,1,72366004,20,25
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,1,72366004,35,39
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,3,72366004,7,9
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,1,72366004,49,64
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,3,72366004,6,14
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,3,72366004,5,5
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,72366004,41,43
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,1,72366004,49,56
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,3,72366004,7,7
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,3,13746004,1,1
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,1,13746004,81,85
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,1,13746004,47,49
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2021/22,1,13746004,43,47
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2022/23,1,13746004,59,61
