ICB23CD,ICB23NM,Der_Financial_Year,EC_Department_Type,mh_snomed,mhsds_flag,attends,left_b4_completion
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,3,0,1,25004,880
E54000034,NHS Frimley Integrated Care Board,2023/24,4,0,0,2826,6
E54000029,NHS North East London Integrated Care Board,2022/23,5,0,0,23122,130
E54000031,NHS South West London Integrated Care Board,2023/24,1,0,1,109067,4365
E54000032,NHS Kent and Medway Integrated Care Board,2023/24,3,0,0,279369,6009
E54000032,NHS Kent and Medway Integrated Care Board,2022/23,5,0,0,139,4
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,1,1,1,2911,91
E54000063,NHS Surrey Heartlands Integrated Care Board,2022/23,4,1,1,8,1
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2020/21,1,0,1,55019,970
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2019/20,3,1,0,264,0
E54000031,NHS South West London Integrated Care Board,2021/22,4,0,1,5238,157
E54000061,NHS South Yorkshire Integrated Care Board,2019/20,5,0,0,4,0
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2022/23,1,1,1,3081,137
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,4,0,1,43,2
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,1,0,1,91756,10773
E54000030,NHS South East London Integrated Care Board,2022/23,4,0,0,991,49
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,4,0,0,148,10
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2022/23,3,1,0,61,1
E54000041,NHS Dorset Integrated Care Board,2023/24,1,0,0,158295,6091
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2022/23,1,0,0,145162,5757
E54000037,NHS Devon Integrated Care Board,2022/23,5,1,0,1,0
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,4,1,1,1,0
E54000032,NHS Kent and Medway Integrated Care Board,2019/20,3,0,1,41925,641
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2021/22,3,0,1,65808,1850
E54000031,NHS South West London Integrated Care Board,2020/21,4,0,1,3386,43
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,4,0,1,337,8
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,3,1,0,11,1
E54000031,NHS South West London Integrated Care Board,2022/23,1,1,1,3411,76
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,3,0,0,11645,304
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,5,0,0,63,1
E54000028,NHS North Central London Integrated Care Board,2021/22,5,0,0,674,7
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2022/23,4,1,1,1,0
E54000038,NHS Somerset Integrated Care Board,2021/22,1,0,1,43825,1510
E54000032,NHS Kent and Medway Integrated Care Board,2019/20,3,1,0,123,0
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2019/20,3,1,1,139,3
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2019/20,3,1,0,156,0
E54000032,NHS Kent and Medway Integrated Care Board,2020/21,1,1,0,1006,7
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,4,0,0,106,4
E54000022,NHS Norfolk and Waveney Integrated Care Board,2021/22,5,1,1,92,0
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,1,0,1,59969,1576
E54000043,NHS Gloucestershire Integrated Care Board,2020/21,1,0,0,67936,1365
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,4,1,0,2,0
E54000032,NHS Kent and Medway Integrated Care Board,2022/23,1,1,1,3355,204
E54000043,NHS Gloucestershire Integrated Care Board,2022/23,4,0,0,104,5
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,1,1,0,566,2
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,1,0,0,133231,1959
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2019/20,3,0,1,11759,232
E54000063,NHS Surrey Heartlands Integrated Care Board,2019/20,1,0,1,65558,1160
E54000031,NHS South West London Integrated Care Board,2019/20,3,1,0,150,1
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2020/21,1,1,0,629,4
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2019/20,3,1,1,112,0
E54000064,NHS Sussex Integrated Care Board,2020/21,4,0,1,46,0
E54000034,NHS Frimley Integrated Care Board,2022/23,3,1,1,9,0
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,5,0,1,16463,226
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,3,0,1,23597,1073
E54000054,NHS West Yorkshire Integrated Care Board,2023/24,4,0,1,2583,54
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,4,0,1,13193,661
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2023/24,5,0,0,6943,80
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,5,0,1,58,0
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2019/20,4,0,1,48,1
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2020/21,1,0,0,89038,936
E54000037,NHS Devon Integrated Care Board,2021/22,1,1,1,3608,412
E54000030,NHS South East London Integrated Care Board,2019/20,3,1,1,620,34
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2021/22,5,0,0,10,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2020/21,1,1,0,215,3
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2021/22,1,1,0,241,5
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,4,0,0,61,3
E54000061,NHS South Yorkshire Integrated Care Board,2022/23,4,0,1,80,7
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2023/24,3,1,1,36,1
E54000027,NHS North West London Integrated Care Board,2023/24,4,0,0,40112,835
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,3,1,1,481,27
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,4,0,1,35,2
E54000029,NHS North East London Integrated Care Board,2023/24,5,1,1,24,0
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2022/23,5,0,1,21,0
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,5,1,1,1,0
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2021/22,3,1,0,44,0
E54000054,NHS West Yorkshire Integrated Care Board,2021/22,5,0,0,27,0
E54000029,NHS North East London Integrated Care Board,2019/20,4,0,1,124,3
E54000037,NHS Devon Integrated Care Board,2020/21,1,1,0,373,19
E54000050,NHS North East and North Cumbria Integrated Care Board,2020/21,4,0,1,5449,97
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2020/21,3,1,0,32,0
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2019/20,4,1,1,1,0
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,3,0,1,35710,2136
E54000022,NHS Norfolk and Waveney Integrated Care Board,2023/24,1,0,1,79877,4064
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,4,0,0,326,13
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2019/20,4,0,1,7089,6
E54000062,NHS Black Country Integrated Care Board,2020/21,1,0,1,88875,2630
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,1,1,0,765,11
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2022/23,5,0,1,7,0
E54000028,NHS North Central London Integrated Care Board,2021/22,5,1,0,2,0
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2023/24,3,1,0,201,1
E54000027,NHS North West London Integrated Care Board,2022/23,1,0,1,141020,11791
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,3,0,1,22800,1204
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2023/24,5,0,1,144,0
E54000054,NHS West Yorkshire Integrated Care Board,2020/21,5,0,0,3,0
E54000022,NHS Norfolk and Waveney Integrated Care Board,2020/21,1,1,0,794,5
E54000050,NHS North East and North Cumbria Integrated Care Board,2021/22,4,0,0,50008,1644
E54000034,NHS Frimley Integrated Care Board,2021/22,1,0,1,54261,1512
E54000038,NHS Somerset Integrated Care Board,2023/24,4,0,1,12,0
E54000029,NHS North East London Integrated Care Board,2022/23,1,0,1,136536,11933
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,1,0,1,64355,3408
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2023/24,4,0,0,235,12
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2022/23,3,1,0,112,0
E54000063,NHS Surrey Heartlands Integrated Care Board,2021/22,5,0,0,562,2
E54000064,NHS Sussex Integrated Care Board,2021/22,4,0,1,110,2
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2021/22,3,0,0,82918,4430
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,1,1,0,620,6
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2020/21,3,0,1,7515,75
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2021/22,3,0,1,44710,2244
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2020/21,5,0,1,138,0
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,3,1,0,209,3
E54000028,NHS North Central London Integrated Care Board,2023/24,1,1,1,3401,87
E54000034,NHS Frimley Integrated Care Board,2022/23,5,1,0,33,0
E54000064,NHS Sussex Integrated Care Board,2023/24,3,1,0,531,12
E54000027,NHS North West London Integrated Care Board,2020/21,1,0,1,121079,4678
E54000034,NHS Frimley Integrated Care Board,2021/22,5,1,0,22,0
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2021/22,4,0,0,169,4
E54000031,NHS South West London Integrated Care Board,2019/20,4,1,1,33,0
E54000041,NHS Dorset Integrated Care Board,2020/21,3,1,0,15,0
E54000028,NHS North Central London Integrated Care Board,2020/21,4,0,1,35,1
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2021/22,4,0,0,117,2
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,1,1,0,783,5
E54000028,NHS North Central London Integrated Care Board,2020/21,5,1,1,2,0
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,5,0,0,63,0
E54000030,NHS South East London Integrated Care Board,2021/22,3,0,0,129609,7573
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,1,0,1,33902,4005
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,5,1,1,179,1
E54000029,NHS North East London Integrated Care Board,2022/23,3,0,1,31759,3037
E54000029,NHS North East London Integrated Care Board,2023/24,5,0,0,31330,191
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2021/22,1,1,1,2752,88
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,3,1,1,59,0
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2020/21,3,0,0,40532,598
E54000032,NHS Kent and Medway Integrated Care Board,2019/20,4,1,0,2,0
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2019/20,3,1,0,120,1
E54000032,NHS Kent and Medway Integrated Care Board,2021/22,3,1,0,388,4
E54000022,NHS Norfolk and Waveney Integrated Care Board,2019/20,3,1,1,49,1
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,5,0,0,7129,0
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,1,0,1,119864,5884
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,4,0,0,125,4
E54000031,NHS South West London Integrated Care Board,2023/24,3,0,0,95346,3915
E54000061,NHS South Yorkshire Integrated Care Board,2023/24,5,0,1,32,1
E54000041,NHS Dorset Integrated Care Board,2019/20,3,1,0,51,0
E54000032,NHS Kent and Medway Integrated Care Board,2021/22,1,1,0,861,10
E54000031,NHS South West London Integrated Care Board,2020/21,5,0,1,537,1
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2020/21,3,1,1,58,0
E54000041,NHS Dorset Integrated Care Board,2019/20,1,1,0,354,5
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2019/20,1,1,0,598,4
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,1,0,1,61511,3294
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2022/23,3,1,1,181,5
E54000061,NHS South Yorkshire Integrated Care Board,2020/21,5,0,1,1,0
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,4,1,1,1,0
E54000063,NHS Surrey Heartlands Integrated Care Board,2019/20,5,0,1,4,0
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2020/21,4,1,1,18,0
E54000027,NHS North West London Integrated Care Board,2023/24,1,1,0,960,31
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,1,0,0,220969,17192
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2021/22,1,0,1,74359,4623
E54000038,NHS Somerset Integrated Care Board,2019/20,4,0,1,17,0
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,4,0,1,16,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2019/20,3,0,0,90088,5333
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2022/23,4,1,0,4,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,3,0,0,37014,1148
E54000043,NHS Gloucestershire Integrated Care Board,2022/23,1,1,1,1112,51
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,4,0,0,57,0
E54000028,NHS North Central London Integrated Care Board,2020/21,1,0,0,163961,2303
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2019/20,1,0,0,197004,13066
E54000030,NHS South East London Integrated Care Board,2020/21,5,1,1,3,0
E54000037,NHS Devon Integrated Care Board,2023/24,3,0,1,15841,669
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,1,1,1,783,20
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2019/20,3,0,1,18723,942
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,4,0,0,160,8
E54000027,NHS North West London Integrated Care Board,2019/20,4,1,1,7,0
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2021/22,3,1,1,18,0
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,1,1,1,7558,400
E54000063,NHS Surrey Heartlands Integrated Care Board,2020/21,5,1,1,2,0
E54000043,NHS Gloucestershire Integrated Care Board,2022/23,4,0,1,21,3
E54000043,NHS Gloucestershire Integrated Care Board,2023/24,5,0,0,31,0
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2022/23,4,0,1,36,1
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,3,1,0,310,2
E54000022,NHS Norfolk and Waveney Integrated Care Board,2019/20,1,1,1,4319,173
E54000054,NHS West Yorkshire Integrated Care Board,2019/20,1,0,1,219155,13864
E54000061,NHS South Yorkshire Integrated Care Board,2020/21,4,0,1,41,1
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,1,0,0,582369,22116
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,3,0,0,80883,3125
E54000031,NHS South West London Integrated Care Board,2019/20,3,0,0,134345,1752
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,4,0,1,29,0
E54000037,NHS Devon Integrated Care Board,2021/22,1,1,0,716,19
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2021/22,4,1,0,1,0
E54000063,NHS Surrey Heartlands Integrated Care Board,2021/22,1,0,1,76219,910
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,4,0,0,205,5
E54000050,NHS North East and North Cumbria Integrated Care Board,2023/24,3,0,0,402895,11785
E54000041,NHS Dorset Integrated Care Board,2021/22,4,0,0,135,2
E54000037,NHS Devon Integrated Care Board,2020/21,3,0,1,5732,82
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2019/20,1,1,1,2363,104
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,4,0,0,1727,25
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,3,1,1,479,31
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,1,0,0,126051,2188
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,4,0,1,16,0
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,4,0,1,57,1
E54000022,NHS Norfolk and Waveney Integrated Care Board,2019/20,1,1,0,807,15
E54000032,NHS Kent and Medway Integrated Care Board,2019/20,3,0,0,121622,1300
E54000063,NHS Surrey Heartlands Integrated Care Board,2020/21,4,1,1,3,0
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2019/20,4,1,0,3,0
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2023/24,5,1,1,5,0
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2023/24,1,1,1,2994,106
E54000031,NHS South West London Integrated Care Board,2023/24,5,1,1,9,0
E54000061,NHS South Yorkshire Integrated Care Board,2021/22,1,0,1,135072,11946
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2021/22,1,0,1,143910,10253
E54000054,NHS West Yorkshire Integrated Care Board,2021/22,1,1,1,6543,164
E54000028,NHS North Central London Integrated Care Board,2023/24,3,1,1,378,5
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,3,0,1,26209,746
E54000027,NHS North West London Integrated Care Board,2019/20,4,1,0,8,0
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2020/21,4,0,0,57,1
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2019/20,4,0,0,183,6
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,5,0,0,24,0
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,5,0,0,67,0
E54000062,NHS Black Country Integrated Care Board,2022/23,3,0,0,117043,3664
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2019/20,4,0,1,77,4
E54000032,NHS Kent and Medway Integrated Care Board,2021/22,4,0,1,69,0
E54000038,NHS Somerset Integrated Care Board,2020/21,1,1,0,347,2
E54000063,NHS Surrey Heartlands Integrated Care Board,2019/20,1,1,1,2032,25
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,5,0,0,2,0
E54000038,NHS Somerset Integrated Care Board,2019/20,1,0,0,92846,1566
E54000043,NHS Gloucestershire Integrated Care Board,2019/20,4,1,0,1,0
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,1,0,0,84624,7959
E54000054,NHS West Yorkshire Integrated Care Board,2022/23,4,0,0,14946,260
E54000037,NHS Devon Integrated Care Board,2021/22,1,0,0,187738,13087
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,3,1,1,10,1
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2022/23,4,0,1,57,2
E54000032,NHS Kent and Medway Integrated Care Board,2023/24,3,1,0,597,3
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2020/21,5,0,0,7,0
E54000064,NHS Sussex Integrated Care Board,2020/21,4,0,0,178,1
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,3,0,0,99411,1422
